Run,Average Numerology,Error Level,Major Element,Positivity Score,Correct Guess,Adjusted Guess
442,7.8,1.56,Fire,-0.6,0.4,0.7466666666666667
443,9.2,1.8399999999999999,Fire,1.0,0.2,0.25333333333333335
444,9.0,1.8,Water,-0.4,0.0,-0.26666666666666666
445,9.0,1.8,Air,1.0,0.2,0.2800000000000001
446,8.2,1.64,Air,1.0,0.2,0.24000000000000005
447,3.0,0.6,Water,1.0,0.4,0.76
448,8.6,1.72,Air,1.0,0.2,0.25333333333333335
449,8.2,1.64,Fire,1.0,0.0,-0.26666666666666666
450,2.6,0.52,Air,0.6,0.2,0.23999999999999994
451,10.6,2.12,Fire,-0.6,0.0,-0.24
452,11.4,2.2800000000000002,Earth,0.6,0.4,0.7733333333333332
453,8.2,1.64,Water,0.0,0.4,0.7466666666666667
454,8.4,1.6800000000000002,Earth,1.0,0.2,0.22666666666666663
455,3.4,0.6799999999999999,Earth,1.0,0.0,-0.26666666666666666
456,6.6,1.3199999999999998,Earth,0.6,0.4,0.7466666666666667
457,10.2,2.04,Air,0.6,0.4,0.7200000000000001
458,5.0,1.0,Air,0.6,0.0,-0.2
459,9.2,1.8399999999999999,Fire,1.0,0.2,0.24
460,5.8,1.16,Air,0.6,0.2,0.22666666666666666
461,5.4,1.08,Earth,0.2,0.0,-0.21333333333333332
462,8.6,1.72,Water,0.6,0.4,0.72
463,10.4,2.08,Fire,0.8,0.2,0.2666666666666666
464,7.2,1.44,Earth,1.0,0.2,0.22666666666666674
465,6.4,1.28,Earth,1.0,0.4,0.76
466,3.6,0.72,Water,0.6,0.0,-0.24
467,7.0,1.4,Water,0.8,0.0,-0.2533333333333333
468,9.4,1.8800000000000001,Air,-0.4,0.2,0.25333333333333335
469,8.8,1.7600000000000002,Fire,1.0,0.2,0.2533333333333333
470,10.4,2.08,Air,1.0,0.4,0.7733333333333332
471,10.8,2.16,Earth,1.0,0.4,0.7866666666666665
472,8.2,1.64,Air,0.8,0.4,0.7466666666666667
473,5.4,1.08,Water,0.2,0.4,0.7733333333333332
474,13.2,2.6399999999999997,Fire,1.0,0.2,0.2533333333333333
475,7.2,1.44,Fire,0.6,0.0,-0.2
476,8.8,1.7600000000000002,Fire,0.6,0.6,1.2799999999999998
477,9.0,1.8,Air,0.4,0.2,0.22666666666666674
478,8.2,1.64,Earth,0.6,0.4,0.7333333333333333
479,6.4,1.28,Earth,-0.2,0.4,0.7733333333333332
480,6.2,1.24,Fire,-0.6,0.2,0.23999999999999994
481,7.6,1.52,Air,0.6,0.4,0.7333333333333333
482,7.6,1.52,Fire,0.2,0.4,0.8133333333333332
483,7.4,1.48,Earth,-0.2,0.4,0.7333333333333333
484,8.2,1.64,Fire,1.0,0.4,0.76
485,7.4,1.48,Air,0.8,0.0,-0.30666666666666664
486,5.6,1.1199999999999999,Earth,1.0,0.2,0.2666666666666666
487,7.6,1.52,Air,1.0,0.2,0.21333333333333337
488,9.2,1.8399999999999999,Fire,1.0,0.0,-0.29333333333333333
489,8.0,1.6,Air,0.6,0.0,-0.30666666666666664
490,11.2,2.2399999999999998,Air,0.6,0.0,-0.26666666666666666
491,8.0,1.6,Earth,0.6,0.6,1.2533333333333334
492,8.0,1.6,Water,0.8,0.6,1.2266666666666668
493,8.8,1.7600000000000002,Fire,-0.6,0.4,0.76
494,11.2,2.2399999999999998,Air,0.6,0.0,-0.22666666666666666
495,9.0,1.8,Air,0.2,0.4,0.8133333333333332
496,6.8,1.3599999999999999,Fire,-0.8,0.4,0.7733333333333332
497,9.4,1.8800000000000001,Fire,1.0,0.2,0.21333333333333332
498,3.2,0.64,Water,0.6,0.4,0.7733333333333332
499,4.0,0.8,Fire,0.8,0.0,-0.24
500,10.6,2.12,Water,0.6,0.0,-0.24
501,10.4,2.08,Air,-0.2,0.4,0.7466666666666667
502,8.4,1.6800000000000002,Air,0.2,0.0,-0.24
503,6.8,1.3599999999999999,Fire,0.2,0.0,-0.2533333333333333
504,9.4,1.8800000000000001,Air,-0.6,0.0,-0.2533333333333333
505,10.8,2.16,Earth,1.0,0.4,0.7466666666666667
506,9.0,1.8,Earth,0.6,0.0,-0.22666666666666666
507,7.2,1.44,Fire,0.8,0.2,0.23999999999999994
508,10.0,2.0,Air,0.8,0.6,1.2666666666666666
509,8.6,1.72,Fire,0.6,0.0,-0.27999999999999997
510,8.0,1.6,Air,0.2,0.0,-0.2533333333333333
511,5.4,1.08,Earth,0.6,0.2,0.2533333333333333
512,6.8,1.3599999999999999,Earth,0.8,0.2,0.2266666666666667
513,8.8,1.7600000000000002,Fire,1.0,0.2,0.2000000000000001
514,5.8,1.16,Earth,0.8,0.4,0.7866666666666665
515,8.8,1.7600000000000002,Air,0.4,0.0,-0.21333333333333332
516,7.6,1.52,Earth,0.6,0.2,0.22666666666666674
517,8.6,1.72,Air,1.0,0.0,-0.26666666666666666
518,9.6,1.92,Air,-0.6,0.4,0.76
519,8.8,1.7600000000000002,Fire,1.0,0.2,0.2533333333333333
520,6.2,1.24,Water,0.2,0.0,-0.21333333333333332
521,6.8,1.3599999999999999,Fire,0.4,0.0,-0.2533333333333333
522,6.6,1.3199999999999998,Air,0.6,0.2,0.24
523,7.8,1.56,Earth,0.2,0.0,-0.2533333333333333
524,3.8,0.76,Water,0.6,0.2,0.2533333333333333
525,9.8,1.9600000000000002,Earth,0.8,0.0,-0.27999999999999997
526,7.2,1.44,Water,-0.4,0.6,1.2666666666666666
527,6.2,1.24,Fire,1.0,0.2,0.2666666666666666
528,8.2,1.64,Fire,1.0,0.2,0.2533333333333334
529,7.0,1.4,Fire,0.8,0.0,-0.2533333333333333
530,6.0,1.2,Fire,0.4,0.2,0.25333333333333335
531,8.4,1.6800000000000002,Water,0.6,0.2,0.26666666666666666
532,8.2,1.64,Water,0.2,0.2,0.24000000000000005
533,9.0,1.8,Water,-0.4,0.4,0.76
534,10.6,2.12,Earth,0.6,0.2,0.22666666666666666
535,9.4,1.8800000000000001,Air,0.2,0.4,0.7466666666666667
536,7.4,1.48,Earth,0.4,0.0,-0.24
537,6.4,1.28,Water,0.6,0.6,1.2666666666666666
538,7.6,1.52,Air,0.4,0.0,-0.24
539,9.4,1.8800000000000001,Air,0.4,0.0,-0.24
540,7.4,1.48,Fire,1.0,0.4,0.7333333333333333
541,9.0,1.8,Fire,0.6,0.2,0.22666666666666666
542,8.4,1.6800000000000002,Fire,0.6,0.2,0.21333333333333332
543,8.0,1.6,Fire,0.6,0.2,0.24
544,7.6,1.52,Air,0.2,0.6,1.2533333333333334
545,5.8,1.16,Water,0.6,0.4,0.7733333333333332
546,8.8,1.7600000000000002,Fire,0.6,0.4,0.7466666666666667
547,5.2,1.04,Air,1.0,0.2,0.2666666666666667
548,5.6,1.1199999999999999,Air,-0.6,0.4,0.7200000000000001
549,10.0,2.0,Fire,-0.2,0.0,-0.30666666666666664
550,9.6,1.92,Air,0.6,0.2,0.2933333333333333
551,6.4,1.28,Fire,0.4,0.2,0.24
552,8.0,1.6,Earth,0.0,0.4,0.6933333333333335
553,6.6,1.3199999999999998,Air,0.4,0.0,-0.29333333333333333
554,9.2,1.8399999999999999,Fire,1.0,0.2,0.29333333333333333
555,8.8,1.7600000000000002,Air,0.6,0.4,0.76
556,7.8,1.56,Fire,1.0,0.2,0.2266666666666667
557,6.8,1.3599999999999999,Water,0.6,0.4,0.76
558,7.0,1.4,Earth,0.6,0.6,1.2266666666666668
559,3.6,0.72,Earth,1.0,0.0,-0.24
560,8.0,1.6,Air,0.2,0.2,0.28
561,11.8,2.3600000000000003,Fire,1.0,0.2,0.22666666666666666
562,5.8,1.16,Water,0.0,0.2,0.24000000000000005
563,8.0,1.6,Earth,1.0,0.2,0.2533333333333333
564,5.8,1.16,Air,0.4,0.4,0.72
565,10.6,2.12,Water,1.0,0.4,0.7200000000000001
566,13.8,2.7600000000000002,Fire,1.0,0.2,0.20000000000000004
567,7.0,1.4,Air,-0.4,0.6,1.2933333333333334
568,10.2,2.04,Air,0.2,0.6,1.2933333333333332
569,5.2,1.04,Water,-0.6,0.2,0.21333333333333337
570,11.2,2.2399999999999998,Water,1.0,0.0,-0.26666666666666666
571,11.0,2.2,Fire,0.6,0.0,-0.2533333333333333
572,9.0,1.8,Fire,1.0,0.2,0.2533333333333333
573,8.8,1.7600000000000002,Fire,0.6,0.6,1.2266666666666666
574,7.8,1.56,Water,1.0,0.0,-0.2533333333333333
575,8.6,1.72,Water,0.2,0.2,0.24000000000000005
576,9.6,1.92,Fire,0.6,0.2,0.24000000000000005
577,6.4,1.28,Earth,0.6,0.2,0.21333333333333337
578,5.8,1.16,Water,-0.2,0.2,0.23999999999999994
579,6.2,1.24,Water,0.2,0.4,0.7466666666666667
580,13.0,2.6,Water,1.0,0.0,-0.27999999999999997
581,7.6,1.52,Fire,1.0,0.2,0.25333333333333335
582,5.8,1.16,Fire,1.0,0.4,0.76
583,7.2,1.44,Fire,0.6,0.4,0.7066666666666668
584,15.2,3.04,Earth,0.8,0.2,0.2799999999999999
585,8.4,1.6800000000000002,Air,-0.2,0.0,-0.24
586,4.0,0.8,Fire,0.6,0.2,0.2666666666666667
587,11.4,2.2800000000000002,Water,0.2,0.2,0.24000000000000005
588,8.6,1.72,Fire,1.0,0.0,-0.26666666666666666
589,9.4,1.8800000000000001,Fire,1.0,0.2,0.22666666666666663
590,7.4,1.48,Earth,1.0,0.2,0.2533333333333333
591,12.0,2.4,Earth,0.6,0.4,0.7733333333333332
592,7.4,1.48,Fire,0.6,0.0,-0.26666666666666666
593,6.8,1.3599999999999999,Earth,0.8,0.0,-0.2533333333333333
594,13.2,2.6399999999999997,Water,1.0,0.2,0.24000000000000005
595,10.2,2.04,Air,0.8,0.0,-0.24
596,3.4,0.6799999999999999,Fire,0.6,0.2,0.22666666666666674
597,10.0,2.0,Earth,0.2,0.2,0.24000000000000007
598,11.6,2.32,Earth,0.2,0.0,-0.2533333333333333
599,6.8,1.3599999999999999,Earth,1.0,0.0,-0.2
600,5.8,1.16,Fire,0.8,0.2,0.24000000000000005
601,7.0,1.4,Air,0.4,0.2,0.22666666666666666
602,8.6,1.72,Fire,0.8,0.2,0.24
603,9.4,1.8800000000000001,Fire,0.6,0.0,-0.27999999999999997
604,8.0,1.6,Air,-0.6,0.2,0.2666666666666666
605,5.8,1.16,Fire,-0.8,0.0,-0.2533333333333333
606,10.0,2.0,Air,1.0,0.0,-0.2533333333333333
607,7.4,1.48,Fire,0.6,0.2,0.18666666666666676
608,5.0,1.0,Earth,0.6,0.0,-0.26666666666666666
609,7.2,1.44,Earth,1.0,0.6,1.2399999999999998
610,9.6,1.92,Fire,0.6,0.0,-0.2533333333333333
611,10.2,2.04,Earth,-0.2,0.2,0.2533333333333334
612,7.4,1.48,Air,1.0,0.2,0.2666666666666666
613,9.4,1.8800000000000001,Fire,0.4,0.2,0.2266666666666667
614,12.4,2.48,Earth,1.0,0.4,0.7466666666666667
615,9.0,1.8,Water,0.6,0.0,-0.26666666666666666
616,9.4,1.8800000000000001,Earth,0.8,0.0,-0.24
617,9.8,1.9600000000000002,Air,-0.4,0.4,0.7333333333333333
618,8.4,1.6800000000000002,Fire,1.0,0.0,-0.22666666666666666
619,7.6,1.52,Earth,0.8,0.4,0.7733333333333332
620,5.0,1.0,Air,0.6,0.0,-0.27999999999999997
621,6.6,1.3199999999999998,Water,1.0,0.2,0.2266666666666667
622,5.8,1.16,Air,0.0,0.2,0.2266666666666667
623,6.6,1.3199999999999998,Air,1.0,0.2,0.24
624,7.4,1.48,Air,0.6,0.2,0.2799999999999999
625,9.6,1.92,Water,0.6,0.4,0.7733333333333332
626,11.2,2.2399999999999998,Fire,1.0,0.2,0.2533333333333333
627,8.2,1.64,Air,0.6,0.2,0.24000000000000005
628,10.2,2.04,Fire,1.0,0.0,-0.22666666666666666
629,10.2,2.04,Water,1.0,0.4,0.76
630,10.2,2.04,Air,0.2,0.6,1.2133333333333334
631,9.4,1.8800000000000001,Water,0.6,0.4,0.68
632,7.6,1.52,Air,0.6,0.2,0.24
633,10.2,2.04,Earth,0.6,0.2,0.2533333333333333
634,6.0,1.2,Air,0.4,0.4,0.7466666666666667
635,11.8,2.3600000000000003,Earth,0.6,0.4,0.7466666666666667
636,10.0,2.0,Water,0.4,0.4,0.72
637,7.0,1.4,Earth,0.6,0.0,-0.2533333333333333
638,12.4,2.48,Fire,1.0,0.0,-0.26666666666666666
639,6.4,1.28,Fire,0.4,0.4,0.7466666666666667
640,5.6,1.1199999999999999,Water,0.8,0.4,0.7466666666666667
641,5.6,1.1199999999999999,Fire,0.2,0.0,-0.22666666666666666
642,11.0,2.2,Air,-1.0,0.0,-0.21333333333333332
643,11.6,2.32,Fire,1.0,0.4,0.76
644,10.0,2.0,Air,-0.4,0.2,0.26666666666666666
645,7.2,1.44,Earth,1.0,0.8,1.7600000000000002
646,7.8,1.56,Fire,1.0,0.4,0.7466666666666667
647,10.0,2.0,Water,-0.2,0.4,0.7466666666666667
648,11.2,2.2399999999999998,Fire,1.0,0.4,0.76
649,7.0,1.4,Fire,1.0,0.2,0.2533333333333333
650,10.8,2.16,Water,-0.2,0.2,0.2533333333333333
651,5.4,1.08,Water,0.8,0.4,0.7333333333333334
652,6.0,1.2,Water,-0.6,0.2,0.25333333333333335
653,9.0,1.8,Air,0.6,0.2,0.2533333333333333
654,8.0,1.6,Water,1.0,0.6,1.2533333333333334
655,9.8,1.9600000000000002,Air,0.6,0.0,-0.2533333333333333
656,11.8,2.3600000000000003,Air,-0.2,0.4,0.7866666666666665
657,11.8,2.3600000000000003,Water,0.6,0.0,-0.29333333333333333
658,6.8,1.3599999999999999,Air,0.4,0.4,0.7466666666666668
659,10.4,2.08,Earth,1.0,0.2,0.2666666666666667
660,8.8,1.7600000000000002,Air,-0.6,0.0,-0.21333333333333332
661,8.8,1.7600000000000002,Earth,1.0,0.6,1.2533333333333334
662,6.4,1.28,Water,0.6,0.0,-0.2533333333333333
663,6.6,1.3199999999999998,Fire,-0.2,0.2,0.2266666666666667
664,11.4,2.2800000000000002,Air,-1.0,0.2,0.21333333333333332
665,7.6,1.52,Air,0.4,0.4,0.7200000000000001
666,9.6,1.92,Fire,0.8,0.2,0.24
667,10.0,2.0,Earth,0.6,0.0,-0.26666666666666666
668,8.4,1.6800000000000002,Earth,0.6,0.2,0.2266666666666667
669,9.2,1.8399999999999999,Air,0.6,0.2,0.21333333333333332
670,8.2,1.64,Fire,0.6,0.4,0.76
671,6.0,1.2,Fire,0.2,0.4,0.7866666666666665
672,6.2,1.24,Earth,0.6,0.4,0.76
673,8.6,1.72,Earth,0.4,0.0,-0.26666666666666666
674,9.8,1.9600000000000002,Earth,0.4,0.0,-0.27999999999999997
675,8.4,1.6800000000000002,Earth,0.4,0.4,0.72
676,8.2,1.64,Water,1.0,0.2,0.22666666666666674
677,3.8,0.76,Water,0.6,0.6,1.2266666666666666
678,6.6,1.3199999999999998,Air,-0.2,0.0,-0.26666666666666666
679,6.6,1.3199999999999998,Water,1.0,0.0,-0.24
680,9.8,1.9600000000000002,Water,-0.6,0.2,0.22666666666666663
681,7.6,1.52,Water,1.0,0.2,0.21333333333333332
682,6.6,1.3199999999999998,Air,0.2,0.6,1.2266666666666666
683,10.0,2.0,Water,-0.4,0.0,-0.22666666666666666
684,6.8,1.3599999999999999,Earth,0.4,0.4,0.7466666666666667
685,11.8,2.3600000000000003,Air,0.8,0.2,0.2533333333333333
686,6.2,1.24,Fire,1.0,0.6,1.2533333333333334
687,7.4,1.48,Air,0.8,0.2,0.25333333333333335
688,7.0,1.4,Water,0.6,0.2,0.20000000000000004
689,11.6,2.32,Fire,-0.4,0.4,0.7733333333333333
690,6.4,1.28,Earth,0.6,0.2,0.2666666666666666
691,10.2,2.04,Air,0.6,0.6,1.2533333333333332
692,11.4,2.2800000000000002,Water,1.0,0.6,1.2666666666666666
693,8.2,1.64,Earth,1.0,0.6,1.2399999999999998
694,10.4,2.08,Water,1.0,0.2,0.2666666666666666
695,5.2,1.04,Earth,0.4,0.0,-0.2533333333333333
696,4.6,0.9199999999999999,Air,0.6,0.2,0.2666666666666667
697,7.8,1.56,Water,-1.0,0.4,0.7466666666666666
698,10.0,2.0,Fire,-0.2,0.4,0.7466666666666666
699,8.0,1.6,Earth,0.6,0.4,0.7466666666666667
700,8.2,1.64,Water,-0.6,0.2,0.22666666666666666
701,4.2,0.8400000000000001,Fire,-0.4,0.0,-0.2533333333333333
702,4.2,0.8400000000000001,Air,0.6,0.4,0.7866666666666665
703,9.0,1.8,Earth,0.6,0.0,-0.26666666666666666
704,8.2,1.64,Air,0.6,0.0,-0.2533333333333333
705,7.2,1.44,Air,0.6,0.0,-0.2533333333333333
706,4.6,0.9199999999999999,Water,0.6,0.0,-0.2
707,8.8,1.7600000000000002,Air,-1.0,0.4,0.7466666666666667
708,6.4,1.28,Air,0.2,0.4,0.7066666666666667
709,6.8,1.3599999999999999,Air,1.0,0.6,1.2933333333333332
710,8.0,1.6,Water,0.8,0.0,-0.26666666666666666
711,9.6,1.92,Air,0.6,0.2,0.25333333333333335
712,12.2,2.44,Water,0.4,0.0,-0.29333333333333333
713,5.8,1.16,Water,0.6,0.4,0.76
714,6.6,1.3199999999999998,Air,0.6,0.6,1.2533333333333334
715,7.6,1.52,Earth,0.2,0.2,0.2533333333333334
716,9.8,1.9600000000000002,Water,0.6,0.0,-0.22666666666666666
717,7.8,1.56,Water,0.6,0.2,0.2666666666666667
718,6.4,1.28,Air,0.2,0.0,-0.2533333333333333
719,8.2,1.64,Air,0.6,0.2,0.24000000000000005
720,7.4,1.48,Earth,0.4,0.6,1.2799999999999998
721,7.6,1.52,Earth,0.0,0.2,0.25333333333333335
722,5.8,1.16,Water,0.8,0.0,-0.29333333333333333
723,10.6,2.12,Fire,0.6,0.4,0.76
724,12.8,2.56,Fire,0.6,0.6,1.2533333333333334
725,7.4,1.48,Fire,0.6,0.2,0.22666666666666663
726,6.6,1.3199999999999998,Water,1.0,0.2,0.27999999999999997
727,7.6,1.52,Fire,0.8,0.2,0.21333333333333337
728,7.8,1.56,Earth,1.0,0.2,0.2666666666666667
729,6.2,1.24,Air,0.2,0.2,0.22666666666666674
730,12.0,2.4,Earth,0.2,0.4,0.7466666666666667
731,11.0,2.2,Air,-1.0,0.2,0.2533333333333333
732,6.4,1.28,Fire,0.4,0.2,0.21333333333333343
733,11.0,2.2,Air,0.6,0.2,0.24000000000000007
734,4.4,0.8800000000000001,Fire,1.0,0.2,0.24
735,7.0,1.4,Earth,0.6,0.4,0.76
736,11.6,2.32,Air,0.8,0.2,0.24000000000000005
737,7.8,1.56,Water,0.6,0.2,0.25333333333333335
738,6.8,1.3599999999999999,Air,-0.4,0.2,0.27999999999999997
739,12.0,2.4,Water,1.0,0.4,0.7333333333333333
740,11.0,2.2,Fire,0.6,0.2,0.22666666666666666
741,7.4,1.48,Fire,0.6,0.0,-0.26666666666666666
742,9.2,1.8399999999999999,Air,0.6,0.2,0.25333333333333335
743,8.4,1.6800000000000002,Earth,1.0,0.4,0.7466666666666666
744,8.4,1.6800000000000002,Fire,1.0,0.2,0.2533333333333333
745,8.0,1.6,Air,0.6,0.4,0.7466666666666668
746,8.2,1.64,Fire,0.6,0.2,0.28
747,7.2,1.44,Water,0.6,0.2,0.24000000000000005
748,8.4,1.6800000000000002,Air,0.6,0.2,0.24000000000000007
749,6.0,1.2,Water,1.0,0.2,0.24000000000000005
750,8.0,1.6,Air,-0.6,0.2,0.2533333333333333
751,7.2,1.44,Earth,0.4,0.2,0.2533333333333334
752,9.2,1.8399999999999999,Water,0.2,0.4,0.72
753,10.2,2.04,Fire,0.4,0.0,-0.24
754,11.8,2.3600000000000003,Fire,1.0,0.2,0.22666666666666666
755,8.0,1.6,Air,0.6,0.4,0.72
756,7.8,1.56,Fire,0.0,0.2,0.27999999999999997
757,9.6,1.92,Earth,1.0,0.0,-0.24
758,8.8,1.7600000000000002,Fire,0.8,0.4,0.7866666666666665
759,8.8,1.7600000000000002,Air,0.8,0.2,0.24
760,8.0,1.6,Fire,0.8,0.0,-0.2533333333333333
761,8.6,1.72,Air,0.8,0.4,0.7866666666666665
762,9.6,1.92,Fire,0.6,0.4,0.72
763,6.6,1.3199999999999998,Earth,1.0,0.0,-0.2
764,6.4,1.28,Earth,1.0,0.2,0.24000000000000005
765,11.2,2.2399999999999998,Air,1.0,0.2,0.2
766,6.6,1.3199999999999998,Fire,0.6,0.0,-0.29333333333333333
767,7.0,1.4,Fire,-0.4,0.2,0.2666666666666667
768,6.8,1.3599999999999999,Earth,1.0,0.2,0.2799999999999999
769,6.6,1.3199999999999998,Water,0.0,0.0,-0.27999999999999997
770,3.2,0.64,Air,-0.2,0.2,0.2266666666666667
771,7.0,1.4,Air,-0.6,0.6,1.2799999999999998
772,10.0,2.0,Earth,0.4,0.2,0.24000000000000005
773,9.2,1.8399999999999999,Water,0.6,0.0,-0.26666666666666666
774,4.4,0.8800000000000001,Earth,-0.2,0.2,0.29333333333333333
775,7.4,1.48,Fire,0.2,0.2,0.18666666666666676
776,8.2,1.64,Air,-0.2,0.2,0.23999999999999994
777,7.2,1.44,Air,-0.2,0.2,0.24000000000000007
778,6.6,1.3199999999999998,Earth,0.2,0.4,0.76
779,7.6,1.52,Water,0.6,0.6,1.2533333333333334
780,10.2,2.04,Fire,-0.4,0.2,0.25333333333333335
781,8.8,1.7600000000000002,Fire,0.2,0.2,0.20000000000000004
782,7.2,1.44,Water,0.6,0.4,0.7333333333333334
783,13.4,2.68,Water,-0.8,0.2,0.24000000000000007
784,8.0,1.6,Earth,0.2,0.2,0.29333333333333333
785,7.8,1.56,Fire,-0.2,0.2,0.1866666666666667
786,10.8,2.16,Fire,1.0,0.6,1.2533333333333334
787,7.2,1.44,Water,-1.0,0.0,-0.24
788,9.0,1.8,Water,0.2,0.4,0.7866666666666665
789,7.8,1.56,Air,0.4,0.2,0.25333333333333335
790,8.2,1.64,Fire,1.0,0.2,0.2666666666666666
791,11.6,2.32,Earth,-0.6,0.2,0.19999999999999996
792,7.2,1.44,Air,-0.6,0.6,1.2933333333333332
793,4.4,0.8800000000000001,Air,0.6,0.2,0.1866666666666667
794,12.4,2.48,Air,0.6,0.0,-0.30666666666666664
795,11.4,2.2800000000000002,Fire,1.0,0.2,0.2000000000000001
796,8.2,1.64,Fire,0.6,0.6,1.2533333333333332
797,4.8,0.96,Fire,1.0,0.2,0.24
798,4.2,0.8400000000000001,Earth,0.6,0.2,0.2666666666666667
799,5.4,1.08,Fire,0.4,0.0,-0.26666666666666666
800,5.2,1.04,Earth,-0.2,0.4,0.76
801,5.0,1.0,Fire,0.4,0.2,0.26666666666666666
802,6.4,1.28,Fire,0.4,0.0,-0.27999999999999997
803,8.4,1.6800000000000002,Air,0.6,0.4,0.7733333333333332
804,9.6,1.92,Fire,1.0,0.4,0.7466666666666666
805,10.2,2.04,Fire,1.0,0.2,0.23999999999999994
806,10.8,2.16,Air,1.0,0.2,0.22666666666666666
807,11.0,2.2,Air,0.4,0.0,-0.2533333333333333
808,8.8,1.7600000000000002,Air,-1.0,0.2,0.2533333333333333
809,8.0,1.6,Earth,0.8,0.2,0.23999999999999994
810,8.8,1.7600000000000002,Earth,0.6,0.2,0.27999999999999997
811,4.2,0.8400000000000001,Earth,0.6,0.4,0.76
812,8.4,1.6800000000000002,Fire,0.6,0.0,-0.2533333333333333
813,13.6,2.7199999999999998,Fire,1.0,0.4,0.7599999999999999
814,14.6,2.92,Air,1.0,0.2,0.23999999999999994
815,5.8,1.16,Air,0.0,0.2,0.1866666666666667
816,11.0,2.2,Air,0.6,0.0,-0.26666666666666666
817,9.6,1.92,Air,1.0,0.2,0.2
818,13.4,2.68,Fire,0.6,0.6,1.2
819,9.0,1.8,Water,0.6,0.0,-0.29333333333333333
820,9.0,1.8,Air,0.0,0.4,0.7733333333333332
821,8.0,1.6,Earth,1.0,0.2,0.28
822,11.2,2.2399999999999998,Water,1.0,0.2,0.24000000000000005
823,8.8,1.7600000000000002,Earth,0.6,0.8,1.7733333333333334
824,4.6,0.9199999999999999,Earth,0.6,0.6,1.2133333333333334
825,10.2,2.04,Water,-0.8,0.2,0.2533333333333333
826,9.0,1.8,Air,0.2,0.4,0.7066666666666668
827,5.6,1.1199999999999999,Fire,0.4,0.2,0.2533333333333333
828,7.4,1.48,Earth,1.0,0.0,-0.30666666666666664
829,7.0,1.4,Fire,-0.6,0.2,0.25333333333333335
830,8.0,1.6,Earth,1.0,0.2,0.2666666666666667
831,8.2,1.64,Fire,1.0,0.2,0.2533333333333333
832,5.8,1.16,Water,0.4,0.2,0.2266666666666667
833,5.4,1.08,Air,-1.0,0.0,-0.29333333333333333
834,4.6,0.9199999999999999,Air,0.2,0.2,0.29333333333333333
835,6.6,1.3199999999999998,Fire,0.6,0.0,-0.2533333333333333
836,9.6,1.92,Fire,0.6,0.0,-0.22666666666666666
837,10.2,2.04,Air,1.0,0.0,-0.2533333333333333
838,11.4,2.2800000000000002,Air,-1.0,0.0,-0.26666666666666666
839,7.2,1.44,Air,-0.2,0.0,-0.22666666666666666
840,8.8,1.7600000000000002,Air,0.6,0.0,-0.27999999999999997
841,8.4,1.6800000000000002,Fire,1.0,0.0,-0.21333333333333332
842,8.6,1.72,Fire,0.0,0.0,-0.26666666666666666
843,9.2,1.8399999999999999,Earth,1.0,0.2,0.2666666666666667
844,6.8,1.3599999999999999,Water,0.6,0.0,-0.24
845,10.0,2.0,Fire,0.8,0.0,-0.26666666666666666
846,8.0,1.6,Fire,0.8,0.6,1.2000000000000002
847,4.8,0.96,Air,0.6,0.2,0.20000000000000004
848,9.2,1.8399999999999999,Fire,0.4,0.2,0.23999999999999994
849,10.0,2.0,Air,0.6,0.2,0.2266666666666667
850,9.0,1.8,Earth,0.4,0.2,0.2266666666666667
851,6.0,1.2,Fire,0.6,0.2,0.2666666666666666
852,8.4,1.6800000000000002,Fire,0.6,0.2,0.24
853,8.4,1.6800000000000002,Earth,-1.0,0.0,-0.22666666666666666
854,6.8,1.3599999999999999,Fire,0.6,0.2,0.24000000000000005
855,13.4,2.68,Air,0.6,0.2,0.24000000000000005
856,5.6,1.1199999999999999,Water,1.0,0.4,0.76
857,8.6,1.72,Water,0.6,0.4,0.7466666666666667
858,9.0,1.8,Fire,1.0,0.6,1.24
859,8.6,1.72,Fire,0.8,0.0,-0.26666666666666666
860,8.6,1.72,Fire,0.8,0.4,0.7466666666666667
861,11.8,2.3600000000000003,Earth,1.0,0.4,0.7466666666666666
862,6.8,1.3599999999999999,Fire,1.0,0.0,-0.26666666666666666
863,3.0,0.6,Water,0.2,0.4,0.7066666666666668
864,8.2,1.64,Earth,1.0,0.2,0.2266666666666667
865,8.4,1.6800000000000002,Air,0.6,0.2,0.21333333333333337
866,10.8,2.16,Air,1.0,0.2,0.2533333333333334
867,5.0,1.0,Water,0.2,0.2,0.24
868,8.6,1.72,Water,-1.0,0.2,0.24
869,10.0,2.0,Earth,0.8,0.2,0.2666666666666667
870,10.6,2.12,Earth,0.2,0.2,0.2799999999999999
871,6.2,1.24,Earth,0.8,0.4,0.7333333333333334
872,8.0,1.6,Water,0.6,0.2,0.29333333333333333
873,8.2,1.64,Fire,0.0,0.6,1.2799999999999998
874,7.6,1.52,Air,0.4,0.2,0.2933333333333333
875,6.8,1.3599999999999999,Earth,0.6,0.0,-0.27999999999999997
876,12.6,2.52,Earth,0.6,0.4,0.7999999999999998
877,5.8,1.16,Air,0.6,0.6,1.24
878,11.2,2.2399999999999998,Fire,1.0,0.2,0.2799999999999999
879,10.6,2.12,Earth,0.8,0.6,1.2533333333333334
880,8.0,1.6,Earth,1.0,0.0,-0.2533333333333333
881,9.8,1.9600000000000002,Water,0.4,0.4,0.7466666666666666
